product,organic,avg_combined_mrl_ratio,median_combined_mrl_ratio,p90_combined_mrl_ratio,p95_combined_mrl_ratio,avg_substances_found,median_substances_found,p90_substances_found,p95_substances_found,samples
Agretti,0,0.005,0.005,0.009000000000000001,0.0095,0.5,0.5,0.9,0.95,2
Alfalfa infusion leaves,1,0.023,0.023,0.023,0.023,1.0,1.0,1.0,1.0,1
Alkekengi,0,1.7396247023809523,0.036875,4.1498609523809495,8.906509841269834,3.875,2.0,8.299999999999997,12.149999999999995,8
Allspice fruit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Almonds,0,0.11051020408163266,0.0,0.14400000000000007,0.17599999999999993,0.20408163265306123,0.0,1.0,1.0,49
Almonds,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Almonds and similar-,0,0.0274,0.0,0.08220000000000002,0.10959999999999999,0.4,0.0,1.2000000000000002,1.5999999999999996,5
Almonds sweet,0,0.06708333333333333,0.0,0.21264000000000044,0.36516666666666664,0.21875,0.0,1.0,1.0,32
Almonds sweet,1,0.007877037037037037,0.0,0.01431466666666668,0.04249066666666664,0.2222222222222222,0.0,1.0,1.0,9
Aloe vera juice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Amaranth grains,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,1
Amaranth grains,1,0.10475,0.0,0.29330000000000006,0.35614999999999986,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Amaranth leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ambarellas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
American persimmons,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
American persimmons and similar-,0,0.6666666666666666,0.0,1.6,1.7999999999999998,0.3333333333333333,0.0,0.8,0.8999999999999999,3
American plums,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Angled luffas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Animal liver,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Anise seed,0,0.9352183333333333,0.30041666666666667,2.271155,2.46154,3.4,1.0,7.6000000000000005,8.799999999999999,5
Anise seed and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Annatto seed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Apples,0,9.807446347131016,0.07346666666666667,0.53915,6.693812499999405,15.674825174825175,2.0,6.0,10.0,2002
Apples,1,9.84051338910339,0.0,0.34169999999999995,1.5242857142857078,13.886486486486486,0.0,3.0,7.399999999999949,185
Apples and similar-,0,0.11580005291005291,0.05477777777777777,0.3271777777777778,0.4399166666666666,1.7083333333333333,1.0,4.0,5.0,120
Apples and similar-,1,0.020555555555555556,0.0,0.0450000000000001,0.1604999999999999,0.1111111111111111,0.0,0.3000000000000007,1.0,18
Apricots,0,9.740465963420595,0.1038,0.9623916666666671,2.5159283333333313,15.223938223938225,2.0,6.0,8.149999999999977,518
Apricots,1,0.032438596491228065,0.0,0.06033333333333316,0.2534666666666664,0.47368421052631576,0.0,1.3999999999999986,3.1999999999999957,19
Apricots and similar-,0,0.16472589807852964,0.06666666666666667,0.25919999999999993,0.47639999999999977,1.3333333333333333,1.0,3.0,3.1999999999999957,57
Apricots and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Arabian coffee beans,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Aromatic herbs,0,0.2709411764705882,0.0,0.00022,0.9212942857142824,0.29411764705882354,0.0,1.0,1.3999999999999986,17
Aronia berries,0,0.3,0.0,0.8400000000000002,1.0199999999999996,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Aronia berries,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Arrowroots,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Asiatic pennywort,0,7.725,7.725,12.513,13.1115,2.0,2.0,2.8,2.9,2
Asparagus,0,3.705845219123506,0.0,0.0774000000000002,0.4115999999999999,3.635458167330677,0.0,1.0,1.0,502
Asparagus,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Asparagus and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Asparagus peas (with pods),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ass milk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Aubergines,0,3.1003309736513254,0.0,0.4056,0.7987999999999987,5.051926298157454,0.0,3.0,4.0,597
Aubergines,1,0.007857142857142856,0.0,0.015,0.06,0.14285714285714285,0.0,1.0,1.0,21
Aubergines and similar-,0,0.05330555555555555,0.0,0.19400000000000014,0.2863999999999998,0.5111111111111111,0.0,1.0,1.7999999999999972,45
Aubergines and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Avocados,0,4.436152707749766,0.0,0.21907142857142858,0.8043750000000001,0.6928104575163399,0.0,2.0,3.0,306
Avocados,1,0.04285076530612245,0.0,0.16226000000000002,0.27956249999999977,0.25,0.0,1.0,1.6499999999999986,28
Avocados and similar-,0,0.02846904761904762,0.0,0.09767142857142858,0.158,0.6153846153846154,0.0,2.0,2.0,26
Avocados and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Azaroles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Azuki beans (dry),0,0.7377777777777778,0.71,1.3446666666666667,1.424,1.3333333333333333,2.0,2.0,2.0,3
Azuki beans (dry),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Baby carrots,0,0.026333333333333334,0.0,0.0632,0.0711,0.6666666666666666,0.0,1.6,1.7999999999999998,3
Baby carrots,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Baby corn,0,0.42024999999999996,0.0,1.1767000000000003,1.4288499999999993,0.75,0.0,2.1000000000000005,2.549999999999999,4
Baby leaf chards,0,0.25974222222222226,0.10106,0.5626653333333334,0.620366,2.0,1.0,3.4000000000000004,3.6999999999999997,3
Baby leaf crops (including brassica species) and similar-,0,0.1152408163265306,0.0,0.33530000000000004,0.3705785714285713,1.8571428571428572,0.0,5.0,5.0,7
Baby leaf escaroles,0,0.00034666666666666667,0.0,0.0010400000000000001,0.0013866666666666665,0.2,0.0,0.6000000000000001,0.7999999999999998,5
Baby leaf lettuces,0,0.7403452380952381,0.7403452380952381,1.3326214285714286,1.4066559523809523,2.5,2.5,4.5,4.75,2
Baby leaf spinaches,0,4.770272915244084,0.026,0.3586666666666667,0.6938866666666654,7.867924528301887,2.0,4.0,5.0,53
Baby leaf spinaches,1,0.0034533333333333334,0.0,0.010360000000000001,0.01381333333333333,0.4,0.0,1.2000000000000002,1.5999999999999996,5
Bacon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Baels,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Balsam pear leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bananas and similar-,0,0.3271859359938307,0.18016666666666667,0.6784476190476192,0.9682666666666662,3.1012145748987856,3.0,5.0,6.0,247
Bananas and similar-,1,0.0216609375,0.0,0.02478333333333334,0.14497380952380903,0.3125,0.0,1.0,2.0,64
Barley and similar-,0,0.00046875,0.0,0.0011249999999999993,0.002437499999999998,0.125,0.0,0.2999999999999998,0.6499999999999995,8
Barley and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Barley coffee ingredient,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Barley coffee ingredient,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Barley flour,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Barley flour,1,0.018333333333333333,0.0,0.05133333333333334,0.06233333333333331,0.25,0.0,0.7000000000000002,0.8499999999999996,4
"Barley grain, pearled",0,0.001139206349206349,0.0,0.00377142857142857,0.005733333333333331,0.4,0.0,1.0,1.299999999999999,15
"Barley grain, pearled",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Barley grains,0,2.9365660179434094,0.0,0.21888000000000038,0.40779999999999983,4.599033816425121,0.0,2.0,3.6999999999999886,207
Barley grains,1,16.166354497354497,0.0,0.0,140.92955277777764,21.925925925925927,0.0,0.0,188.9999999999998,27
Barley groats,0,0.000455,0.0,0.0012740000000000004,0.0015469999999999993,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Barley malt syrup,0,0.02323333333333333,0.026,0.0352,0.03635,1.0,1.0,1.0,1.0,3
Barley rolled grains,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Basil,0,38.31499089561985,0.4884833333333333,164.88701706349207,165.45659373015872,50.87341772151899,5.0,284.60000000000014,323.0,79
Basil,1,0.03163015873015873,0.0,0.011771428571428568,0.14564999999999953,0.4,0.0,1.0,1.8999999999999968,15
"Basil, dry",0,2.3207870807453417,1.5078333333333334,5.194400000000001,5.822623999999999,3.0,2.0,6.600000000000001,7.899999999999999,23
"Basil, dry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Basils and mints,0,0.038349999999999995,0.0,0.11505,0.15339999999999995,1.4,0.0,4.200000000000001,5.599999999999999,5
"Bay leaves, dry",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Bay leaves, dry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Beans (dry) and similar-,0,5.270371593316074,0.0,1.833999999999998,6.004833333333328,6.943986820428336,0.0,2.0,4.0,607
Beans (dry) and similar-,1,0.49322499999999997,0.0,0.8530000000000002,2.1949999999999945,0.675,0.0,2.0,2.049999999999997,40
Beans (fresh seeds without pods) and similar-,0,0.36653846153846154,0.0,0.08300000000000002,1.8939999999999937,0.5384615384615384,0.0,1.0,1.7999999999999972,13
Beans (with pods) and similar-,0,1.6987374771737604,0.0,0.24666666666666665,0.6594666666666641,2.640117994100295,0.0,3.0,4.0,339
Beans (with pods) and similar-,1,0.08910714285714286,0.0,0.24950000000000022,0.4366249999999996,0.42857142857142855,0.0,1.200000000000001,2.099999999999998,7
Beef kidney,0,0.030138169257340242,0.0,0.13333333333333333,0.14133333333333326,0.23316062176165803,0.0,1.0,1.0,193
Beef liver,0,6.537353994970948,0.0,0.3696500000000025,7.582333333333313,5.803960396039604,0.0,1.0,6.0,505
Beef liver,1,0.5807825757575757,0.0,1.32,3.1943041666666665,0.2727272727272727,0.0,1.0,1.5,11
Beefsteak tomato,0,72.83589947089946,0.11333333333333333,174.6624253968254,196.48106190476187,109.0,3.0,259.0,291.0,3
Beetroot leaves,0,1.6586245767195766,0.0005,1.0291200000000011,9.102514999999991,0.9523809523809523,1.0,3.0,3.0,63
Beetroot leaves,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Beetroots,0,6.593768561710398,0.0,0.33066666666666683,1.2349999999999965,8.341107871720117,0.0,1.0,2.0,343
Beetroots,1,0.028825,0.0,0.13324000000000003,0.16613999999999993,0.21875,0.0,1.0,1.0,64
Beetroots and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Beetroots and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bilberries (European blueberries),0,0.021526785714285714,0.0,0.06431000000000003,0.09741124999999992,1.1428571428571428,0.0,4.0,4.0,7
"Biscuits, rusks and cookies for children",0,25.59671052631579,0.0,42.0000000000006,277.55833333333334,22.210526315789473,0.0,0.30000000000000426,281.0,38
"Biscuits, rusks and cookies for children",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Black cherries,1,0.007,0.007,0.007,0.007,1.0,1.0,1.0,1.0,1
Black eyed peas (dry),0,2.3793083333333334,2.2623333333333333,4.846166666666667,5.419983333333334,2.625,3.0,5.0,6.25,16
Black kale,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Black pepper,0,4.765355177626607,0.0155,1.29,2.6300000000000003,14.0,1.0,4.0,4.0,21
Black pepper,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Black radishes,0,77.4996507936508,39.28,162.2754285714286,177.64985714285714,103.66666666666667,62.0,210.0,228.49999999999997,3
Blackberries,0,0.14837784194528875,0.04418333333333334,0.3165500000000001,0.585783333333332,2.276595744680851,1.5,5.0,6.349999999999994,94
Blackberries,1,0.052,0.0,0.156,0.20900000000000002,0.3333333333333333,0.0,1.0,1.0,6
Blackberries and similar-,0,0.138,0.138,0.138,0.138,1.0,1.0,1.0,1.0,1
Blackcurrants,0,0.5519648907103825,0.043,0.95795,4.392666666666667,2.360655737704918,2.0,5.0,7.0,61
Blackcurrants,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
"Blond psyllium (infusion seeds, husks)",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Blood oranges,0,15.064661190476189,0.034416666666666665,45.1595669047619,67.4489336904762,25.333333333333332,1.5,74.5,110.25,6
Blueberries,0,9.761706626163948,0.012766666666666666,0.2267833333333336,5.38321999999992,14.394618834080717,2.0,5.0,8.799999999999955,223
Blueberries,1,153.25583204837488,211.52103968253968,213.27103968253968,214.75492857142856,196.52380952380952,271.0,273.0,273.0,21
